z	 pix 
0.337672	1451842
0.200864	1449795
0.258054	1447750
0.391772	1451846
0.311858	1447751
0.257976	1447753
0.361443	1447754
0.417548	1445711
0.352639	1447761
0.449811	1449809
0.352121	1447765
0.266841	1447766
0.360384	1443670
0.351617	1443670
0.229775	1447767
0.331909	1447766
0.221527	1445719
0.207647	1445719
0.457707	1441628
0.160729	1443683
0.329910	1441638
0.350043	1439591
0.329759	1443688
0.188261	1441641
0.463956	1439593
0.339479	1441642
0.425595	1437548
0.425126	1437549
0.281985	1439606
0.213061	1435523
0.245232	1433475
0.244046	1435524
0.367534	1433487
0.372119	1435536
0.270737	1433488
0.242544	1429394
0.366955	1433492
0.225769	1435543
0.425303	1429402
0.225247	1433498
0.311472	1435548
0.367744	1431451
0.318455	1433499
0.224376	1433502
0.284135	1435550
0.224984	1433502
0.222794	1433502
0.337096	1429407
0.393526	1433503
0.360632	1431457
0.371540	1427363
0.374707	1427363
0.457557	1427366
0.311030	1431471
0.465699	1427376
0.248237	1429425
0.308970	1429426
0.456053	1425332
0.186135	1425333
0.448078	1427381
0.225927	1425336
0.265717	1427385
0.460761	1427387
0.416887	1480380
0.222991	1476306
0.362037	1470171
0.396788	1472220
0.177416	1470174
0.452635	1470177
0.250003	1464041
0.313477	1466090
0.201783	1466090
0.339321	1464044
0.392600	1464048
0.453319	1455890
0.297801	1449749
0.373230	1451802
0.370336	1451802
0.362332	1449754
0.415220	1451808
0.210185	1449760
0.378861	1449765
0.414975	1447719
0.431207	1447720
0.386201	1441594
0.385074	1443648
0.222580	1441602
0.308962	1437508
0.380673	1429358
0.285352	1427323
0.330509	1425282
0.330600	1425287
0.357259	1423241
0.363635	1423247
0.365081	1425295
0.363041	1425296
0.409132	1423248
0.216512	1421202
0.453917	1419158
0.305240	1419162
0.265313	1423258
0.417261	1421211
0.418842	1423261
0.418842	1423261
0.417862	1423261
0.263689	1421213
0.365244	1419167
0.457240	1417120
0.374612	1419172
0.320708	1415082
0.310010	1417133
0.222695	1415089
0.304607	1419184
0.437744	1417136
0.443569	1419184
0.433102	1417136
0.435887	1419185
0.243871	1415090
0.310875	1421234
0.374526	1417138
0.451394	1419188
0.204056	1417140
0.317105	1419189
0.375424	1419189
0.298077	1415093
0.320790	1415094
0.327106	1419190
0.326964	1415094
0.298429	1413046
0.184499	1417143
0.357084	1417145
0.241891	1415098
0.199606	1515241
0.387123	1517294
0.320730	1515248
0.345911	1515249
0.413143	1513201
0.410577	1515250
0.411162	1517299
0.358477	1515255
0.415737	1513208
0.369220	1515257
0.160241	1507069
0.200587	1513214
0.348361	1509119
0.250891	1509120
0.273238	1507071
0.201591	1507074
0.455232	1509126
0.302775	1509130
0.450107	1509132
0.214281	1502993
0.348448	1505044
0.349540	1505044
0.319649	1502996
0.351787	1502996
0.316012	1505045
0.314763	1505045
0.372291	1500949
0.259048	1505048
0.311979	1498908
0.229507	1498911
0.390828	1496869
0.389290	1496870
0.332927	1496872
0.249694	1498919
0.224516	1494824
0.391290	1494824
0.278704	1496875
0.416347	1494835
0.414740	1492788
0.262810	1492789
0.348198	1492793
0.277158	1494840
0.161254	1490745
0.264258	1492798
0.315625	1488707
0.321924	1488707
0.453289	1492804
0.337048	1490758
0.366284	1490759
0.260897	1488714
0.190578	1490763
0.424853	1488717
0.343516	1486670
0.465853	1486671
0.325396	1488721
0.426029	1486673
0.259684	1488723
0.219781	1484628
0.358097	1486676
0.304454	1484629
0.414729	1486677
0.330951	1484633
0.349533	1484639
0.370951	1482594
0.225124	1482597
0.402126	1482597
0.298699	1484649
0.293359	1482602
0.213645	1478511
0.379875	1480560
0.357137	1478515
0.340791	1480565
0.209247	1480566
0.315573	1480569
0.464695	1476474
0.287836	1480572
0.183455	1478525
0.343171	1478528
0.282668	1474433
0.280202	1474438
0.379329	1472393
0.234166	1476493
0.267479	1474445
0.182168	1476494
0.275494	1476496
0.273729	1474452
0.307058	1474458
0.231759	1468319
0.430087	1470369
0.306941	1468324
0.466480	1470378
0.247661	1470387
0.327892	1466291
0.311176	1468342
0.271593	1468344
0.323989	1466295
0.323311	1468345
0.341844	1466296
0.308451	1468346
0.249099	1468349
0.340088	1466303
0.176053	1468356
0.457419	1464261
0.368446	1464261
0.412655	1466314
0.455206	1468367
0.376313	1464272
0.358902	1466323
0.357408	1462228
0.367244	1466324
0.234116	1464280
0.423641	1464286
0.287799	1462239
0.361566	1464292
0.285251	1466341
0.457575	1464296
0.338687	1464297
0.363782	1462249
0.364297	1464298
0.177826	1460203
0.377615	1462257
0.462091	1460210
0.378251	1460211
0.231760	1462259
0.320244	1462259
0.373659	1462261
0.303287	1460216
0.305286	1462264
0.308356	1464313
0.304555	1462265
0.305829	1462266
0.305768	1460219
0.313854	1458171
0.282219	1464318
0.323796	1460227
0.312114	1462275
0.166319	1462278
0.162664	1464327
0.414633	1464326
0.241819	1464327
0.164536	1460232
0.162269	1460232
0.362557	1462279
0.330280	1462285
0.313449	1464335
0.350198	1462287
0.387020	1462289
0.396140	1460242
0.240778	1460248
0.246034	1462296
0.337457	1462298
0.375900	1464347
0.392104	1464348
0.465870	1464348
0.376647	1460254
0.450447	1502953
0.336806	1502954
0.208514	1507054
0.317185	1505007
0.299977	1502960
0.317623	1500913
0.266957	1500915
0.211841	1500916
0.385761	1502963
0.218242	1500917
0.298915	1502965
0.364062	1500917
0.239979	1500918
0.365378	1502967
0.352919	1498875
0.355396	1500924
0.215740	1500926
0.311158	1496836
0.233437	1498889
0.466064	1496846
0.416669	1492756
0.317083	1488660
0.456560	1494804
0.184456	1490712
0.329418	1490712
0.314342	1488669
0.350923	1486621
0.313028	1490719
0.333056	1484581
0.373992	1488680
0.392647	1482537
0.418162	1486635
0.374427	1484589
0.345479	1482544
0.345951	1484593
0.380548	1482546
0.356557	1486644
0.403923	1482549
0.349004	1480501
0.347618	1482556
0.288007	1480509
0.345987	1482556
0.326089	1480509
0.327223	1482558
0.349090	1478464
0.429139	1476422
0.163971	1476423
0.260078	1480520
0.299333	1474378
0.421082	1480525
0.372495	1478477
0.313761	1476433
0.367887	1474385
0.165329	1478482
0.192528	1472342
0.188235	1476441
0.388378	1470304
0.239453	1474402
0.225950	1474403
0.465507	1472357
0.341006	1472360
0.401690	1466222
0.401430	1466222
0.383918	1468273
0.341867	1468277
0.208357	1466232
0.290175	1464186
0.248142	1464186
0.198547	1468285
0.183452	1466237
0.223265	1468286
0.314540	1466243
0.374937	1464196
0.324693	1464197
0.374267	1462150
0.214697	1462151
0.326660	1460105
0.268098	1462154
0.284948	1464206
0.278655	1462158
0.423283	1460112
0.431706	1462161
0.319779	1464211
0.240077	1460117
0.315082	1464213
0.365141	1462165
0.280879	1462169
0.283087	1462171
0.224914	1464221
0.233885	1456034
0.369008	1462178
0.456398	1458083
0.309938	1460136
0.162916	1460137
0.400853	1458088
0.299451	1458089
0.342030	1458094
0.342049	1458094
0.330949	1456046
0.303977	1458095
0.331458	1458096
0.245788	1460146
0.327831	1456050
0.187827	1454003
0.352546	1460150
0.352286	1456056
0.275857	1456056
0.463469	1458105
0.317404	1458109
0.229019	1454014
0.227989	1454014
0.165683	1454014
0.230171	1451967
0.465855	1454015
0.304119	1454016
0.305645	1454016
0.304592	1456065
0.190893	1454019
0.252576	1456068
0.440268	1458116
0.232012	1454024
0.288676	1456076
0.194486	1454027
0.377305	1456078
0.215856	1456078
0.330022	1456085
0.343903	1454038
0.340212	1454040
0.369555	1451993
0.298557	1451994
0.443155	1454042
0.312197	1454043
0.338192	1454043
0.350435	1451996
0.462441	1451996
0.443408	1451997
0.310316	1454047
0.360930	1449951
0.310336	1452000
0.361726	1449952
0.355677	1452002
0.461921	1449955
0.463333	1449957
0.360167	1449958
0.463418	1452007
0.196509	1449962
0.314543	1449961
0.422523	1449962
0.451980	1452011
0.376262	1449964
0.373241	1447926
0.403511	1447927
0.282098	1449975
0.451993	1447929
0.469313	1454073
0.169262	1452028
0.177692	1447933
0.469204	1452029
0.464599	1449981
0.165612	1447941
0.318259	1452040
0.455025	1449992
0.233712	1452042
0.233514	1452042
0.235355	1452042
0.332102	1447948
0.286627	1447956
0.374868	1447956
0.259463	1452058
0.294567	1447964
0.292012	1450014
0.391514	1452062
0.268686	1494754
0.206122	1496813
0.228818	1492720
0.236229	1492721
0.277305	1492724
0.257359	1492725
0.387725	1488633
0.385146	1486585
0.321579	1488636
0.200538	1484541
0.230896	1488638
0.229719	1488638
0.192726	1486590
0.199331	1486591
0.195904	1486591
0.197638	1490688
0.193103	1488642
0.193690	1482498
0.316291	1488643
0.354795	1486596
0.398067	1482508
0.241871	1484560
0.245756	1480465
0.243337	1482513
0.161780	1480468
0.278369	1476373
0.397841	1480469
0.459851	1480470
0.198266	1480476
0.268237	1476380
0.280047	1478430
0.348699	1476384
0.315178	1476386
0.351687	1478436
0.244097	1476392
0.243132	1474346
0.245185	1470250
0.262544	1472300
0.161936	1470260
0.266576	1472308
0.249099	1468215
0.392292	1470265
0.365977	1468220
0.365331	1470268
0.381099	1470269
0.347997	1468222
0.365112	1468223
0.350820	1468230
0.349073	1466183
0.349042	1466183
0.342740	1462089
0.421241	1466188
0.450319	1462096
0.326255	1462097
0.325960	1464146
0.351040	1462101
0.215395	1462102
0.227804	1464151
0.347696	1462104
0.422799	1460059
0.363417	1462109
0.163370	1460065
0.354002	1458019
0.422146	1458021
0.326020	1455975
0.339935	1460073
0.343950	1455980
0.261456	1460082
0.160765	1453943
0.342552	1458039
0.209672	1453944
0.340207	1458040
0.208521	1455994
0.344737	1455995
0.160924	1456001
0.327096	1456002
0.376057	1451906
0.332789	1456003
0.240736	1453959
0.415292	1453965
0.272120	1451919
0.272121	1451919
0.284732	1453968
0.285255	1451921
0.227126	1447828
0.440390	1451925
0.400460	1447829
0.287503	1447834
0.347726	1447836
0.461598	1447837
0.377721	1445793
0.453976	1449892
0.184526	1447845
0.393244	1445797
0.372639	1447846
0.377827	1449894
0.340897	1445798
0.341162	1445798
0.341217	1447848
0.420908	1445801
0.456220	1449898
0.312813	1447853
0.319288	1445805
0.320064	1445806
0.313062	1445808
0.341469	1445811
0.218142	1447866
0.227603	1445821
0.263103	1445821
0.352650	1443775
0.310680	1445823
0.447887	1445826
0.235509	1443779
0.298042	1445828
0.303180	1441735
0.326709	1441737
0.347595	1443786
0.348843	1443786
0.357774	1443787
0.189065	1443795
0.205802	1443796
0.346445	1441747
0.445192	1443797
0.324268	1443797
0.339112	1441749
0.205591	1441750
0.343464	1443799
0.314966	1441753
0.369005	1443802
0.267405	1437658
0.243646	1441755
0.305807	1437660
0.436397	1441757
0.306018	1439711
0.258312	1439714
0.419242	1441761
0.359170	1441763
0.460818	1443811
0.463433	1443811
0.311969	1439719
0.363389	1441767
0.340505	1439721
0.195733	1437674
0.451430	1437681
0.433156	1437684
0.419020	1437684
0.351671	1441784
0.313170	1437688
0.352289	1439737
0.352295	1437689
0.164977	1441796
0.331413	1437701
0.336904	1439752
0.232874	1441804
0.386685	1439759
0.341280	1441807
0.325991	1435664
0.392433	1439761
0.359490	1441813
0.294566	1480439
0.208278	1476346
0.202425	1478394
0.420607	1478396
0.199721	1478396
0.315818	1474302
0.190258	1476351
0.381945	1476354
0.391591	1474308
0.435692	1472261
0.199397	1474310
0.380803	1476360
0.164269	1470224
0.456217	1466130
0.452962	1468179
0.461203	1466133
0.371858	1466138
0.403032	1464091
0.351820	1466139
0.350716	1466140
0.228401	1466141
0.349550	1466140
0.377306	1464102
0.345710	1464102
0.347314	1462055
0.224761	1464104
0.392234	1460009
0.259935	1460009
0.283401	1460010
0.326651	1464107
0.327968	1462058
0.374402	1466154
0.267758	1457971
0.349887	1457973
0.394728	1460022
0.274076	1460026
0.390642	1457978
0.325674	1460029
0.439261	1455934
0.247941	1455936
0.246773	1455936
0.347203	1457984
0.392454	1457990
0.420111	1457996
0.418590	1449807
0.345856	1455953
0.344670	1451857
0.322327	1453908
0.230355	1447767
0.277316	1447769
0.277371	1447770
0.453250	1451868
0.269996	1449822
0.161155	1449828
0.242183	1447781
0.468279	1447782
0.463930	1447782
0.280562	1443692
0.298302	1447788
0.271951	1443696
0.342662	1443697
0.383026	1445748
0.160410	1441654
0.161818	1443703
0.399401	1445750
0.275516	1443709
0.244989	1441660
0.302409	1441669
0.282775	1443720
0.354953	1441674
0.368839	1441676
0.365409	1439630
0.310713	1437582
0.227194	1439634
0.453560	1437589
0.453616	1437590
0.408936	1441687
0.399622	1437596
0.182656	1439650
0.371965	1437604
0.462074	1435558
0.327082	1435558
0.247138	1435560
0.331847	1435560
0.314709	1435560
0.310266	1433514
0.261256	1433516
0.332387	1435568
0.309562	1433521
0.246113	1435570
0.317245	1435570
0.390439	1435571
0.223039	1433523
0.308499	1431475
0.186274	1433529
0.311302	1435581
0.373842	1433534
0.327437	1433535
0.439776	1429440
0.304779	1431489
0.187812	1433537
0.236217	1433539
0.229166	1429444
0.354366	1429451
0.463782	1427404
0.284065	1429456
0.193891	1429458
0.207305	1431508
0.340595	1433558
0.339944	1429467
0.352652	1427419
0.344994	1431519
0.461825	1431524
0.355984	1429477
0.463624	1431527
0.364101	1427431
0.374432	1427434
0.194641	1427437
0.173310	1429492
0.325471	1427450
0.345182	1425405
0.469028	1425407
0.229196	1425410
0.334242	1427461
0.360050	1429512
0.236213	1425419
0.330804	1427485
0.257705	1486532
0.406219	1484485
0.405057	1484485
0.258302	1482437
0.251911	1480391
0.256737	1480392
0.259630	1480392
0.450097	1486536
0.176944	1480403
0.239176	1478355
0.268769	1472238
0.251487	1466107
0.302528	1468156
0.408813	1468157
0.312220	1466111
0.362222	1462022
0.362722	1459974
0.462991	1457930
0.371790	1459979
0.468351	1459980
0.235126	1457936
0.358675	1457939
0.319175	1459988
0.317616	1457941
0.460183	1455894
0.460014	1455894
0.346291	1451808
0.266560	1449764
0.376351	1451813
0.369741	1451815
0.245389	1449768
0.245025	1449770
0.240879	1447727
0.420641	1445679
0.305415	1445697
0.431170	1445701
0.388787	1441606
0.160183	1443656
0.375984	1439560
0.208347	1439576
0.343300	1439578
0.214696	1437537
0.258420	1435491
0.443562	1435492
0.226616	1435492
0.188836	1435499
0.253925	1439596
0.332585	1435501
0.404075	1433456
0.277250	1431414
0.285970	1433466
0.314397	1435517
0.177464	1429374
0.179760	1431429
0.362742	1427342
0.309514	1427343
0.180808	1425295
0.360465	1425295
0.401102	1427344
0.369130	1429391
0.362917	1427344
0.358358	1427345
0.366137	1425298
0.465842	1429397
0.286052	1425306
0.455699	1427356
0.194650	1423261
0.388448	1425308
0.421103	1423261
0.236754	1427360
0.366333	1423264
0.369297	1423266
0.370407	1425315
0.225817	1427364
0.417767	1427364
0.280236	1421219
0.381996	1425315
0.374466	1425315
0.372770	1427364
0.311149	1423271
0.389078	1423272
0.245961	1425329
0.430001	1423285
0.328049	1421238
0.298888	1419191
0.403326	1421239
0.445304	1423289
0.441877	1425337
0.378865	1421245
0.378361	1423294
0.450094	1423297
0.331540	1421257
0.425676	1423309
0.349109	1419215
0.435288	1421265
0.430736	1419219
0.347793	1419221
0.362040	1417172
0.349638	1417174
0.349727	1417174
0.462400	1415127
0.327798	1419224
0.264179	1417178
0.329134	1419227
0.332246	1417179
0.377545	1421279
0.374275	1419234
0.340710	1415140
0.374397	1419236
0.341864	1421284
0.356974	1419237
0.356582	1415142
0.372768	1417194
0.320802	1419243
0.373183	1417195
0.408197	1415150
0.393673	1417197
0.393650	1417198
0.370191	1415152
0.371776	1413104
0.302547	1419252
0.436402	1417205
0.450908	1417207
0.303516	1417212
0.324208	1415165
0.420129	1413118
0.354829	1419263
0.166277	1415176
0.376978	1415190
0.356906	1417240
0.418913	1478332
0.233634	1476287
0.288734	1449747
0.370407	1410978
0.458855	1413026
0.329724	1413028
0.417333	1413028
0.405641	1410986
0.242893	1408938
0.263531	1410987
0.216263	1415084
0.263610	1410989
0.244480	1410992
0.297349	1408943
0.303510	1413040
0.221126	1410993
0.436469	1410993
0.299614	1413043
0.205152	1413044
0.204823	1413044
0.325609	1411007
0.382215	1411012
0.334202	1408978
0.422808	1408999
0.424084	1409000
0.258870	1406953
0.201326	1406956
0.361812	1409005
0.353732	1404915
0.306624	1404920
0.300615	1406972
0.402355	1406973
0.329227	1406975
0.334288	1406977
0.348940	1409026
0.359165	1404930
0.267717	1402891
0.267457	1402892
0.172825	1404946
0.356953	1404949
0.294940	1404951
0.346959	1404954
0.353344	1404957
0.353653	1404957
0.320063	1402911
0.319416	1404959
0.264423	162452
0.235997	163633
0.242846	164779
0.230254	162492
0.335523	164780
0.309553	162492
0.334468	163635
0.426572	165935
0.183018	165937
0.332512	167094
0.324323	167101
0.326589	171762
0.444461	170594
0.450188	170594
0.250471	170595
0.443642	172940
0.255139	172941
0.404823	172941
0.220393	171767
0.219731	174121
0.174913	171768
0.442996	174120
0.320359	174121
0.383124	175305
0.225061	175306
0.223069	175307
0.219172	176493
0.327398	174125
0.220131	175309
0.285044	176495
0.208309	156825
0.431583	155707
0.309155	156826
0.257700	156834
0.304287	156836
0.302296	157958
0.302059	159085
0.301166	157959
0.217585	160230
0.306651	161364
0.206046	163646
0.217249	162504
0.209777	163652
0.455079	164799
0.270282	163653
0.393539	167111
0.444887	168270
0.328221	169436
0.310516	170604
0.347545	170606
0.369789	152364
0.231104	150175
0.377222	152378
0.364349	151279
0.396223	153492
0.247018	153495
0.341458	152391
0.307910	152392
0.467510	153499
0.334505	153500
0.435274	155727
0.265640	155729
0.216092	155729
0.334555	155729
0.290411	154616
0.199767	155732
0.179945	155733
0.179520	156852
0.217262	155736
0.191435	160238
0.456314	161376
0.393118	160242
0.363062	163659
0.363324	163660
0.450043	162518
0.397257	161380
0.347286	165964
0.461908	168282
0.460310	169444
0.336113	146882
0.292425	146885
0.222362	145806
0.395226	147974
0.405550	146893
0.438744	146902
0.364194	147990
0.234868	147991
0.383190	146917
0.236924	150199
0.337995	151298
0.424097	151298
0.235231	151299
0.217054	153514
0.446859	152408
0.219121	152409
0.325868	153516
0.393356	154628
0.274857	155743
0.274141	154629
0.394073	155747
0.244136	160249
0.316945	163670
0.448761	161389
0.388379	164820
0.204268	140456
0.381406	141524
0.280515	142595
0.419941	141528
0.414815	140466
0.421511	140468
0.419795	141533
0.286919	142602
0.415856	141542
0.307720	143684
0.291314	144761
0.316332	143687
0.313729	145841
0.236335	145845
0.370656	149114
0.324897	150214
0.238722	153526
0.202422	156878
0.457697	160261
0.466781	160261
0.385792	138341
0.205392	138341
0.307949	138350
0.377808	135215
0.421977	137303
0.419126	138358
0.229583	136262
0.356067	138359
0.356793	136266
0.403328	136267
0.173214	139427
0.173145	139427
0.227041	138373
0.243596	137323
0.325500	138377
0.322993	138378
0.239244	140492
0.308254	139437
0.353399	141559
0.318978	141559
0.437067	142627
0.434387	142627
0.339596	141561
0.339170	142628
0.433958	141562
0.322610	141562
0.356516	141564
0.304825	143701
0.320457	143706
0.469701	145864
0.177123	148033
0.165490	148033
0.218155	149126
0.314861	148036
0.297541	148037
0.218382	151321
0.210736	150226
0.223110	150226
0.223385	151326
0.382705	152429
0.313148	153535
0.353093	151327
0.353943	153537
0.363158	153538
0.221554	153539
0.227212	814727
0.195485	786061
0.334032	775823
0.166186	775824
0.452417	775824
0.291058	771729
0.338952	771729
0.336222	771729
0.290117	765585
0.264113	761489
0.249713	757394
0.336603	757394
0.292208	749204
0.437682	728728
0.217289	728729
0.170696	722586
0.223466	708253
0.340484	691873
0.215666	687779
0.258575	669351
0.200762	665256
0.362446	655019
0.352883	648875
0.227659	646827
0.287260	644780
0.280384	646828
0.290156	646828
0.284077	646828
0.294489	640686
0.295812	640686
0.177956	636591
0.226172	634544
0.268737	620212
0.311734	616117
0.417799	616117
0.383833	614069
0.286330	612021
0.343896	609973
0.447847	814724
0.458795	808583
0.232976	794248
0.458410	775820
0.344798	771726
0.327325	751249
0.330046	749201
0.338694	749201
0.248540	743059
0.291197	747155
0.380412	743060
0.219588	724630
0.219165	724630
0.323096	712345
0.339688	700060
0.341830	691869
0.355098	677538
0.255124	652968
0.286090	648871
0.290105	648872
0.286435	648872
0.258862	648873
0.287939	646825
0.177969	638635
0.382878	636587
0.309881	630445
0.341483	630444
0.205975	624303
0.284492	620208
0.235599	616113
0.465848	618160
0.299996	616113
0.306655	609970
0.281245	609970
0.455222	609970
0.283331	607923
0.284932	605874
0.403569	607924
0.185317	401182
0.228745	798340
0.390875	790150
0.227727	788103
0.195151	786054
0.390058	779912
0.336620	773769
0.336173	773769
0.329327	745102
0.340281	745103
0.292001	745103
0.398596	745103
0.292216	743056
0.248797	732817
0.380293	732817
0.372014	712341
0.340944	706199
0.341315	704151
0.285134	695960
0.283259	698009
0.282463	698009
0.342507	691866
0.285690	675485
0.218193	671391
0.243580	663200
0.224686	628394
0.397556	599729
0.322340	728719
0.322781	706196
0.283002	693911
0.391747	675482
0.390663	675482
0.343794	671387
0.222744	667292
0.226602	646817
0.375547	605867
0.411766	599725
0.372543	595630
0.452358	593582
0.455105	593582
0.338795	235463
0.355489	238218
0.320489	238219
0.282863	238220
0.281875	239603
0.266462	239604
0.362726	239604
0.341217	243778
0.335171	228652
0.360162	236844
0.360088	236844
0.336118	239607
0.321353	228656
0.236115	232734
0.236934	231372
0.334992	231373
0.264834	232736
0.333550	232736
0.394321	235474
0.298826	221951
0.426326	422971
0.427446	422971
0.426633	424813
0.186073	415648
0.172014	413827
0.241258	406584
0.240035	406584
0.237270	390522
0.288360	388757
0.441279	385240
0.355020	379995
0.290136	378254
0.278889	367894
0.278531	367894
0.258901	345943
0.255263	342625
0.426291	336039
0.343611	337681
0.344976	334402
0.342491	336041
0.217825	334404
0.315437	324668
0.448566	324669
0.407247	319854
0.248726	763539
0.381604	650924
0.383498	624307
0.205622	622260
0.182933	601786
0.178065	599739
0.247980	591550
0.313920	589501
0.363844	566980
0.363944	564933
0.406611	562886
0.406940	556744
0.321937	556744
0.260465	546508
0.221407	534223
0.217861	528082
0.250793	515830
0.316803	515832
0.461464	511779
0.378875	507741
0.421195	505727
0.340654	507741
0.419467	501715
0.245250	499714
0.451612	495724
0.310111	458623
0.309363	428500
0.465694	426652
0.379592	422966
0.456978	422967
0.446479	419296
0.394650	413823
0.465151	394060
0.408258	386994
0.466881	386993
0.438993	376513
0.406542	367889
0.277921	362765
0.218312	361063
0.217431	357673
0.292570	359367
0.288238	357674
0.415953	349270
0.414616	344276
0.328979	342622
0.343112	332765
0.417117	334399
0.257775	332765
0.319822	329512
0.317655	327891
0.317946	324661
0.413232	818821
0.455999	816775
0.162782	800394
0.226465	771727
0.339027	769678
0.289774	767632
0.289568	767631
0.329022	747156
0.399229	747156
0.307614	749204
0.395805	738965
0.218371	726681
0.216556	722586
0.407154	716442
0.282106	712347
0.281079	700062
0.277024	693920
0.280911	673444
0.269590	671396
0.327132	665254
0.329030	665254
0.174255	661158
0.258402	650920
0.332391	650921
0.299902	652970
0.357580	650921
0.277609	644780
0.284531	640684
0.287803	638636
0.359971	638636
0.237689	630446
0.383022	622256
0.369053	624305
0.380941	614067
0.395941	612019
0.375506	614068
0.343804	612020
0.433573	609972
0.344458	603830
0.343191	603830
0.344673	603830
0.370399	601782
0.183191	597687
0.454269	595641
0.195295	595641
0.255936	591546
0.464918	585403
0.340186	577213
0.287713	575166
0.358433	575167
0.310332	569023
0.303584	562883
0.304884	554692
0.209698	536265
0.210257	536266
0.394662	534219
0.347649	534219
0.212811	528076
0.338463	521936
0.184535	507736
0.247706	509754
0.248615	497712
0.418235	499711
0.417824	493732
0.339440	483846
0.270940	487790
0.340903	487790
0.300649	485817
0.344427	483849
0.305980	483849
0.251943	476012
0.437859	474063
0.248823	472121
0.291663	468242
0.296991	466309
0.258005	460535
0.431972	445314
0.389516	435930
0.370993	424802
0.398597	419291
0.358776	415638
0.358776	415638
0.387423	415639
0.359377	413817
0.400578	404773
0.413726	402978
0.392395	399397
0.404624	399396
0.405523	397611
0.388810	394055
0.239969	390514
0.467305	390514
0.432971	383479
0.431619	379985
0.184254	378244
0.321343	378245
0.448340	378244
0.447088	378245
0.236221	374776
0.238021	371323
0.318972	367884
0.409035	362759
0.397847	355979
0.349200	354295
0.251203	349266
0.316755	350939
0.214491	342615
0.214049	342616
0.213279	342616
0.395775	332761
0.394931	331132
0.238467	321446
0.240421	319844
0.340198	316653
0.463192	318246
0.464283	311901
0.346910	308752
0.349324	307182
0.195824	784009
0.359814	777865
0.336047	773770
0.416168	769675
0.314430	767628
0.193752	763533
0.327491	751247
0.335974	751248
0.327854	751248
0.330902	749200
0.181811	738962
0.267547	734867
0.193313	728725
0.264036	726677
0.350738	720534
0.327162	716439
0.322821	714392
0.319291	702107
0.344732	685726
0.268408	665250
0.266581	665251
0.275107	655012
0.290337	648871
0.225603	630442
0.316084	628395
0.327651	628395
0.227580	599732
0.414951	597683
0.399695	595636
0.372798	597683
0.311468	599732
0.311991	581304
0.393026	575162
0.467721	560830
0.321558	554688
0.305992	550593
0.303498	548545
0.330112	538310
0.467969	526025
0.293389	507731
0.293102	509749
0.452068	509748
0.307286	495716
0.391030	491743
0.326097	489762
0.258293	466306
0.206965	464377
0.320455	450988
0.434403	441544
0.359517	430344
0.434411	428490
0.372777	426642
0.451425	421120
0.163026	408376
0.244398	395826
0.183809	397607
0.181957	395825
0.451174	397608
0.327358	395826
0.408037	395828
0.321442	378240
0.359257	374771
0.324078	371316
0.321422	373041
0.322449	369596
0.276411	354291
0.235297	352610
0.456562	350933
0.217960	347593
0.315315	332755
0.356864	329501
0.240514	313475
0.240158	313476
0.396937	310317
0.165552	751244
0.330599	741005
0.397401	741005
0.325243	730768
0.323547	724624
0.347427	726674
0.347930	722577
0.218582	724625
0.316916	722578
0.403011	716436
0.219674	712341
0.353191	691864
0.388713	679579
0.388850	675483
0.403458	667293
0.453784	663198
0.270404	663200
0.333019	655008
0.241835	644772
0.242767	642723
0.342841	638630
0.222072	628393
0.385610	626343
0.386673	624296
0.432284	593585
0.336183	573110
0.364218	569014
0.336817	571064
0.333123	569016
0.364402	566969
0.249679	562873
0.330978	554683
0.467846	552637
0.466449	550589
0.314912	548542
0.410153	534211
0.189392	528067
0.332051	532163
0.271957	515817
0.345270	515819
0.363475	493724
0.456013	485808
0.410882	479914
0.282295	472111
0.423498	466301
0.382506	462448
0.358440	456698
0.209626	452883
0.438543	456698
0.216301	434057
0.359037	434056
0.361343	432195
0.413435	410179
0.237738	401175
0.467824	399386
0.185663	399388
0.185063	397603
0.183727	378235
0.379174	379977
0.263346	340952
0.338052	340953
0.410408	337660
0.203970	334382
0.211297	336020
0.208585	336020
0.201586	336020
0.365169	324646
0.401477	326260
0.415160	311889
0.197419	310314
0.343059	310313
0.197520	308742
0.369694	566966
0.368510	566965
0.364276	566965
0.369500	564917
0.370155	558775
0.371148	554680
0.365118	552632
0.405427	548537
0.370240	546491
0.371462	546491
0.191240	546491
0.451138	481870
0.419264	475999
0.383525	476000
0.179993	454784
0.263619	456694
0.358371	454783
0.359900	454785
0.360029	450978
0.358459	450978
0.181769	449081
0.195988	439658
0.270513	435916
0.310263	415624
0.298778	415625
0.402403	411987
0.183021	376494
0.326892	374761
0.288258	369587
0.461073	361043
0.364891	352599
0.395616	354281
0.220255	336013
0.438942	332744
0.411233	327870
0.440528	326253
0.410596	327871
0.342127	321429
0.437933	311883
0.408486	323055
0.433809	315071
0.457834	310328
0.330774	299400
0.427324	308745
0.372031	300943
0.337077	302496
0.335663	297849
0.202788	305608
0.339851	305607
0.378276	304046
0.336051	304048
0.348792	296305
0.358929	432213
0.414948	597685
0.378699	593590
0.457403	595634
0.414508	597682
0.261703	595635
0.344172	1603462
0.379277	1601418
0.317142	1601420
0.298627	1603469
0.384736	1603469
0.250242	1601423
0.457920	1603489
0.399848	1601441
0.349172	1601441
