z	 pix 
0.397612	1134238
0.424582	1231032
0.429852	1454317
0.267415	146777
0.323214	399416
0.270515	1249496
0.420242	1791209
0.286945	651204
0.367853	845731
0.450001	1046244
0.219056	1528087
0.248195	577434
0.399782	296430
0.215026	1220622
0.226496	512047
0.349563	934273
0.415282	730988
0.236106	1009836
0.279815	538590
0.287255	398036
0.376843	1437430
0.209756	1212259
0.422412	919980
0.200146	1009645
0.230836	1478378
0.308334	1161346
0.269585	137232
0.425822	1333407
0.363823	378469
0.379323	1576947
0.433262	1172594
0.208206	250958
0.279195	902961
0.449691	596311
0.207586	301009
0.456511	1233042
0.161397	1153124
0.287565	549041
0.419622	1394509
0.451551	548697
0.309264	1106122
0.357623	1575064
0.402262	1596312
0.437602	1412974
0.177827	468269
0.411562	866679
0.358553	1185936
0.251605	1592242
0.208206	1447874
0.273305	1218943
0.362893	1407293
0.400712	763684
0.459301	911181
0.167287	1075200
0.281365	363207
0.357313	1407192
0.171627	901072
0.240135	128058
0.330654	1124490
0.423342	137318
0.340264	1226622
0.252845	620859
0.395442	810668
0.441632	786741
0.219366	472739
0.268965	788417
0.352353	509852
0.330344	927561
0.328794	774207
0.299344	1535941
0.198596	632924
0.287875	710617
0.396682	126914
0.229596	1374066
0.416212	345820
0.283535	212413
0.256565	928041
0.370643	443896
0.308024	221574
0.336544	1085300
0.312054	833228
0.445041	1017732
0.249745	554902
0.334374	311963
0.334374	1400504
0.167287	1590105
0.386143	522089
0.383043	1456046
0.216576	991582
0.210996	1181835
0.382733	1858709
0.361653	704310
0.347393	1540194
0.328484	466736
0.316394	550612
0.348943	1332907
0.228356	1273859
0.460231	675500
0.332204	1603740
0.346153	163471
0.380563	398016
0.298414	410552
0.331274	1236924
0.398542	1636617
0.397302	1216334
0.274855	126956
0.388003	173920
0.372503	1150882
0.364443	347872
0.383043	1162310
0.378083	455106
0.280125	765837
0.380253	1609716
0.423342	1005238
0.168837	1443907
0.445351	788639
0.280745	1380409
0.374053	712825
0.272995	250498
0.181547	1450340
0.237036	399538
0.326624	508299
0.377463	1270542
0.279505	1026448
0.274235	320115
0.199526	152244
0.342123	1421086
0.353283	1363871
0.423032	591657
0.399782	1087711
0.441942	1872985
0.193636	1413367
0.421792	1860704
0.203246	1331442
0.311744	1547263
0.411252	1332986
0.338404	1258276
0.288185	1780531
0.425202	1309047
0.442252	1128176
0.349873	233800
0.194256	599978
0.451861	829503
0.218746	315130
0.376843	188410
0.343673	1571047
0.465501	886959
0.398852	1813706
0.352973	964660
0.387383	257804
0.335614	1527996
0.390483	284264
0.265245	390464
0.202626	1329354
0.170697	1235823
0.295934	890772
0.381183	1103806
0.402882	1120248
0.210066	1188898
0.332204	1115959
0.308024	1052703
0.322904	719128
0.299654	1251431
0.279815	831732
0.239515	1320738
0.340883	310638
0.371263	357973
0.231146	843883
0.171627	464427
0.347703	969028
0.180307	1410923
0.275475	1485018
0.329724	979251
0.332204	457129
0.378083	776303
0.306164	862027
0.444731	725396
0.337784	1578063
0.428922	1164372
0.395442	1388559
0.457441	1142872
0.379943	1565771
0.368783	331480
0.284775	143684
0.294694	1042169
0.357003	964919
0.280745	741225
0.269585	810911
0.288185	323146
0.431712	1497355
0.179687	851918
0.311744	1175842
0.290974	1860691
0.393892	882594
0.296554	1023656
0.270825	634713
0.469221	475975
0.217816	298188
0.433572	940388
0.273615	970898
0.173177	490310
0.307094	1197175
0.290974	1805212
0.326004	1549220
0.290664	1382633
0.326934	1007912
0.217196	675830
0.281365	1132276
0.219366	1209286
0.298104	1186915
0.321974	1319084
0.319184	759557
0.273925	294861
0.162637	771920
0.304924	1805219
0.388003	845465
0.327864	1431488
0.318874	260695
0.367853	1583140
0.299964	1067020
0.297484	1513548
0.335924	1589142
0.346153	979206
0.171007	1813613
0.432332	1296378
0.283225	1017999
0.391413	1825694
0.390483	587833
0.415902	1583495
0.326624	156871
0.316394	273848
0.373123	1321033
0.204796	1439964
0.327554	676040
0.324144	1009303
0.455271	1059005
0.208826	1197086
0.383043	657566
0.373743	716510
0.327244	1415129
0.361963	1367826
0.385523	720880
0.466431	1157325
0.321354	1601375
0.452171	1177465
0.325694	997625
0.324144	1302738
0.439152	792773
0.404122	1306870
0.317324	333206
0.223396	217745
0.324144	1058564
0.443492	462819
0.428922	1580866
0.215336	1567026
0.391413	146961
0.267725	1511252
0.354833	804708
0.355453	445928
0.361963	606112
0.280745	1611880
0.364443	482439
0.391723	1167396
0.312674	634946
0.368473	497926
0.175347	1046246
0.406292	1263374
0.270825	1220942
0.279195	340930
0.317634	1525927
0.215336	296426
0.219366	160065
0.429852	892576
0.347703	982986
0.350803	1267916
0.291904	401421
0.368163	468266
0.342123	1075456
0.338094	290659
0.408152	561507
0.363203	256380
0.420242	1031930
0.357623	1620146
0.205106	482524
0.419002	1140711
0.373743	1819628
0.325694	589477
0.321664	1253282
0.231456	597708
0.309264	733270
0.356693	653097
0.373433	1437478
0.211926	753762
0.196426	1792865
0.232076	870279
0.360413	1864764
0.276405	276526
0.201696	881004
0.318874	1117933
0.161397	1026437
0.402882	342513
0.200146	931597
0.321044	1157418
0.422722	846109
0.298724	1560582
0.437912	388814
0.321354	1228868
0.189916	1104250
0.311434	478396
0.260595	919663
0.263385	1247231
0.339334	1122414
0.397612	1296334
0.197976	1149243
0.339334	931495
0.331274	445825
0.396992	1081688
0.223086	290076
0.312364	987075
0.334374	267918
0.268345	273589
0.448141	491990
0.203246	1158977
0.351113	203511
0.243235	1517377
0.298104	1559426
0.262765	1335660
0.367853	1484945
0.326004	846039
0.324144	1267632
0.364753	1114340
0.259665	827279
0.338714	966804
0.258425	982802
0.393272	737666
0.393582	476245
0.358863	857934
0.284155	1402902
0.308954	456694
0.399782	938077
0.293144	514073
0.299654	299640
0.343673	835239
0.318564	1743581
0.374673	415565
0.456511	540796
0.328794	1410972
0.451241	655285
0.173797	1186165
0.339644	790272
0.174417	249321
0.442872	242068
0.336234	1159466
0.327244	640963
0.433572	1531644
0.380873	1558408
0.228356	1587320
0.362273	526047
0.224016	345976
0.410012	766150
0.266175	882399
0.243235	1003207
0.220606	508226
0.229286	1831949
0.419622	332835
0.223396	1261743
0.247575	839681
0.324764	1372075
0.291594	956478
0.292834	558964
0.385833	964373
0.212856	612580
0.444421	1561391
0.339024	1204425
0.307094	276944
0.387073	1598389
0.365683	986839
0.185886	1070905
0.336854	1183451
0.389553	1050561
0.260905	698602
0.200766	1511230
0.340264	1509370
0.278885	837756
0.404432	1584450
0.186196	302798
0.354833	814801
0.432642	1095547
0.333754	1511146
0.330654	507784
0.400092	1343293
0.418072	505833
0.394512	310351
0.385213	312078
0.414042	1370486
0.354213	341300
0.263385	1546311
0.401642	201054
0.426752	1013493
0.298104	1259760
0.434192	1431523
0.310504	917585
0.215336	806926
0.326314	1199098
0.449381	421480
0.160467	339670
0.394202	482305
0.397302	1603682
0.373433	416105
0.247265	187312
0.268655	575275
0.254395	1132374
0.362273	620655
0.205726	441938
0.185577	878348
0.365373	1559660
0.258115	1067374
0.298104	1169436
0.354523	843876
0.179687	501721
0.392962	1259342
0.369403	1355988
0.233936	649316
0.233006	265098
0.272995	1174480
0.241065	1842258
0.312364	1486657
0.275165	573505
0.373433	1347472
0.364133	927894
0.341193	1792843
0.243235	1198212
0.315154	1325016
0.283225	530738
0.425512	774366
0.341813	821164
0.246955	706864
0.458371	598353
0.415592	216343
0.454651	1567497
0.366923	1464036
0.386453	1046769
0.287565	1669076
0.394822	762248
0.284465	151203
0.390173	1782565
0.372503	1009632
0.456511	887156
0.406602	919522
0.172557	195928
0.405982	449133
0.397922	1652866
0.242925	536932
0.175967	498383
0.369403	1571595
0.295004	256109
0.202936	763806
0.202316	1104126
0.267105	1616065
0.192396	460558
0.443492	1038295
0.211926	415983
0.239515	269222
0.234556	1572713
0.434192	1544171
0.358553	1046909
0.347703	259153
0.254705	417890
0.255945	1580127
0.314844	604405
0.327244	1101521
0.355143	639383
0.365993	273993
0.207276	796462
0.313604	1448256
0.332824	501945
0.387383	1555443
0.263075	890613
0.347703	166918
0.239825	577197
0.454651	901295
0.228046	1819866
0.331894	708708
0.382113	326339
0.408462	378520
0.255325	633149
0.419932	946561
0.224326	976636
0.206346	1181881
0.259665	1011458
0.337474	1093297
0.324764	1038647
0.365993	1118457
0.434192	819118
0.171317	161550
0.367853	1339209
0.203556	439733
0.278265	209848
0.396682	1246048
0.373123	1566475
0.219676	1083448
0.367853	629063
0.450931	798890
0.192396	796422
0.343363	1458240
0.381183	206147
0.264625	1519543
0.330654	1544429
0.369713	667739
0.256565	522012
0.273305	361008
0.354523	375051
0.253775	474654
0.357003	1341243
0.249745	145795
0.223396	557348
0.383973	1829793
0.196736	892648
0.465501	587729
0.332204	1186931
0.357313	884438
0.376533	960817
0.359173	131132
0.336544	238020
0.388623	1792813
0.251605	765996
0.167287	745313
0.282605	1251495
0.343673	1205210
0.426442	1459983
0.289115	602105
0.268655	131998
0.220916	583710
0.316704	1673267
0.300274	122966
0.391103	132045
0.197356	509877
0.340883	1523585
0.450311	1870927
0.206656	1567753
0.438222	490120
0.435432	281325
0.226806	1007281
0.352663	1048942
0.220916	329599
0.374673	673698
0.236106	1250141
0.284465	970631
0.305234	614507
0.469531	1646638
0.349253	1161052
0.204486	764238
0.419002	1198044
0.386763	1399033
0.369403	1390343
0.392343	437897
0.392962	1840280
0.293764	825396
0.232386	486138
0.272995	1331317
0.307404	712704
0.337474	1776892
0.441012	1813342
0.239205	1093948
0.361343	427007
0.382423	919427
0.423962	632933
0.309264	906985
0.239515	1472572
0.284775	1136738
0.313294	986867
0.303684	1602471
0.175657	715003
0.466431	536660
0.358243	628922
0.302444	1136836
0.390173	1118599
0.376843	886830
0.258425	718594
0.266175	415839
0.245095	1405119
0.165737	1366135
0.389243	1558332
0.374363	455197
0.426132	369913
0.402572	364686
0.371883	843836
0.388003	1287932
0.336234	927894
0.215336	952703
0.320424	739601
0.447211	1216311
0.314844	1751805
0.436672	843660
0.333754	831393
0.281055	573195
0.432642	351028
0.197046	1570107
0.233626	453168
0.343363	904949
0.363203	1319286
0.313604	1191925
0.343363	1582149
0.443182	766327
0.410012	884578
0.242615	1182772
0.333754	544978
0.377773	388904
0.274545	1106183
0.278575	601765
0.279505	1150630
0.428302	1384132
0.385213	466303
0.359483	1343358
0.232696	1163094
0.182477	1052714
0.390793	1690978
0.396682	516476
0.414352	1470366
0.376223	810703
0.215336	1324914
0.274545	1158867
0.375293	1174568
0.362583	1001560
0.337164	919620
0.370023	378734
0.409082	1490965
0.206656	741038
0.261525	1031930
0.352973	851605
0.380253	620176
0.374673	1147953
0.351113	1419467
0.304614	1378446
0.403192	950361
0.299034	831436
0.317014	268255
0.265245	1202369
0.318564	124973
0.289424	1216391
0.435122	1224851
0.396682	1167239
0.321974	567351
0.240135	1410800
0.354213	1537949
0.427062	240841
0.300274	422902
0.281985	1174576
0.386453	1529905
0.358553	599798
0.397922	838042
0.341813	1245292
0.373743	1347348
0.329104	653105
0.185267	958434
0.452791	1198413
0.389553	726770
0.389243	831651
0.406912	888504
0.371883	895098
0.429852	1429571
0.461781	253349
0.385213	933652
0.298104	1429776
0.414972	901548
0.327244	1406691
0.369713	700460
0.320114	403373
0.272685	927854
0.368473	484250
0.221846	132180
0.400092	1183514
0.363203	1646554
0.267105	1093511
0.349563	392496
0.282605	1608510
0.162017	759840
0.390173	441628
0.327244	1464001
0.203866	878540
0.460541	575808
0.348633	596337
0.237036	745552
0.337164	1208340
0.415592	917262
0.359793	443725
0.208826	538713
0.469531	1180725
0.274235	1398763
0.312364	638640
0.295004	344444
0.399472	573434
0.296554	1034303
0.469841	995069
0.308954	506109
0.360103	1099663
0.313294	1175510
0.365683	1612015
0.181237	1179353
0.350803	1848274
0.271135	646974
0.463331	1083457
0.176277	1248066
0.306474	1024354
0.466431	1587263
0.297484	1492818
0.296864	1606614
0.375913	480515
0.387693	532575
0.323834	1801092
0.379943	1815408
0.340264	1116233
0.295934	1069256
0.407842	1046543
0.405052	653499
0.256565	1193640
0.371883	1468256
0.385523	1023749
0.359173	927495
0.397922	686143
0.338404	132095
0.326314	598363
0.276405	788688
0.210686	215304
0.309574	1294074
0.330654	1815379
0.181547	1155167
0.302134	474006
0.432332	254963
0.396992	320046
0.300894	493867
0.335924	1243502
0.440392	478570
0.413732	1570927
0.431712	629013
0.393272	682237
0.365063	349372
0.450931	366109
0.243855	835805
0.193636	155710
0.343363	1193635
0.374053	1042570
0.300274	1140597
0.187746	758145
0.175347	713111
0.167907	524094
0.166047	898823
0.249745	1029959
0.393582	284153
0.293764	1095494
0.330034	1089441
0.420552	796432
0.358553	1261687
0.210996	931783
0.416522	983090
0.405672	554624
0.254395	1579188
0.242925	1345894
0.317324	1603755
0.387693	645268
0.408772	480141
0.219986	575837
0.162947	618483
0.385833	800817
0.341813	1341391
0.199526	1656937
0.305854	663366
0.370333	1551187
0.389553	1181427
0.288495	415554
0.216266	235607
0.173487	1060963
0.427682	780463
0.213786	1171625
0.202006	327795
0.194256	1351915
0.246335	676027
0.206966	704723
0.265245	344393
0.415282	905388
0.392033	421402
0.353283	760080
0.398542	1577945
0.350493	542359
0.316704	1061037
0.440082	1101690
0.368783	227000
0.335924	1472654
0.442562	1437685
0.199526	1567838
0.395442	252372
0.392033	1236752
0.374673	1493150
0.215646	835504
0.184957	220577
0.288185	1005661
0.204176	837589
0.298724	684145
0.410322	1425238
0.274545	725329
0.297484	825494
0.315154	1265824
0.454651	270831
0.342743	239236
0.434502	415914
0.345843	1862752
0.281675	403016
0.319494	624300
0.460231	435952
0.456511	1253037
0.372503	290173
0.394202	538832
0.336234	1153267
0.389863	1614093
0.452791	1316931
0.225876	616424
0.273925	1402708
0.320114	772053
0.319494	690038
0.273925	971016
0.308954	995518
0.169767	302903
0.327244	1077274
0.391723	554731
0.416522	1023933
0.202006	1662957
0.194566	1214697
0.263695	835988
0.329724	657509
0.337474	348047
0.357933	457119
0.404122	1511109
0.322904	948406
0.407842	188527
0.321044	1595493
0.354833	778358
0.332824	999471
0.419312	1177654
0.405052	1095371
0.352043	284458
0.395132	567076
0.211306	907424
0.466431	1227622
0.162637	449077
0.374053	220307
0.354833	1119988
0.214406	367986
0.314534	1571736
0.320424	291861
0.420552	608182
0.299344	1596543
0.211926	276780
0.426752	989380
0.385833	997058
0.396372	1552150
0.404432	733024
0.169767	1575807
0.262455	125988
0.238585	1154983
0.201386	1451772
0.345223	1325312
0.371263	1167502
0.392652	1417339
0.334374	364637
0.195806	790694
0.261525	313741
0.242305	1587317
0.225876	661180
0.359483	1427361
0.460541	337939
0.382423	563377
0.319184	1394998
0.337164	1204230
0.372503	288930
0.362893	681909
0.266175	997442
0.312054	542765
0.455891	1527871
0.451861	1243429
0.236726	634714
0.251605	224451
0.170697	823156
0.307714	753974
0.352043	1357602
0.326314	1272029
0.319184	682078
0.466121	1132930
0.336234	249550
0.446281	638896
0.273305	712756
0.394822	1274024
0.426442	132162
0.354523	815496
0.251605	1476364
0.457751	751384
0.344603	1001572
0.286945	882853
0.353593	1537762
0.296554	667569
0.466121	1528104
0.259665	921349
0.411562	549063
0.396992	183645
0.287875	1419383
0.263385	1061242
0.241065	493712
0.298104	571333
0.258735	1302528
0.344603	1105713
0.322594	1320772
0.351423	1341606
0.387383	1572637
0.314844	1337224
0.288805	1095643
0.241375	942088
0.335614	897422
0.384593	408955
0.291284	255105
0.337784	1235843
0.318874	387393
0.293144	882892
0.310194	1141112
0.298414	1314947
0.192086	1561817
0.443492	392516
0.458061	1528065
0.164807	1531670
0.325384	993237
0.427372	1372093
0.189296	1282388
0.355453	1616189
0.196736	952691
0.309884	989480
0.226806	443502
0.357623	401275
0.330034	950309
0.285395	1007768
0.266175	111296
0.257185	117122
0.340264	908978
0.261215	765781
0.399472	1560711
0.445041	500002
0.452171	573502
0.245715	999623
0.195496	845549
0.203556	1584315
0.333134	1212459
0.224326	341288
0.177517	1009370
0.352353	1408980
0.348013	314966
0.445351	669486
0.362583	731142
0.371263	224394
0.236106	269542
0.260905	193358
0.264625	1733376
0.215026	1600689
0.321354	532455
0.338404	821337
0.246955	1219461
0.274235	729320
0.289734	856349
0.304924	1513762
0.319494	1599500
0.306474	602031
0.182477	616272
0.420552	1017580
0.207276	1535829
0.360103	285869
0.312054	1388876
0.465501	1781040
0.450001	1289946
0.361033	599897
0.384283	1093908
0.191156	567335
0.312984	975205
0.275165	925785
0.402262	232666
0.309884	1559567
0.160777	694024
0.452481	1203938
0.332824	1854447
0.396062	1592448
0.255325	1620085
0.439152	810704
0.293454	1571867
0.289424	788173
0.418382	995019
0.165737	907571
0.351733	1569994
0.376843	1034224
0.215956	1085474
0.331894	743268
0.377153	954154
0.267415	1172524
0.359483	364401
0.183717	1585294
0.347393	675883
0.341503	1304827
0.296864	1727820
0.370333	1215390
0.266485	1273879
0.336234	1124611
0.318254	727020
0.424892	1360183
0.171627	761672
0.432332	751756
0.291904	194779
0.237036	1038420
0.177517	976857
0.276715	560858
0.357623	835316
0.417452	733312
0.441632	560924
0.433262	573759
0.329104	1273721
0.271445	589952
0.394822	1140941
0.232076	426576
0.285085	324837
0.232076	880279
0.396062	712609
0.326624	392358
0.357933	687882
0.363513	482502
0.363513	1745679
0.201386	782632
0.356693	319919
0.357003	397757
0.255635	931602
0.435742	821374
0.380253	287334
0.371573	283084
0.355143	989318
0.250365	1570022
0.196426	765899
0.163877	851706
0.337474	1153994
0.466741	600104
0.247575	1038460
0.377463	634897
0.211616	1731890
0.314534	158158
0.346463	845748
0.412802	1559413
0.296864	642972
0.202936	760080
0.348943	1540166
0.266175	1007250
0.363513	1026114
0.433572	1218247
0.466121	1591237
0.179067	285946
0.349253	1596237
0.199526	156669
0.328174	579780
0.182167	1175298
0.179997	323353
0.328174	618829
0.428922	1155340
0.283535	175257
0.433572	907061
0.382113	1433455
0.256255	1564662
0.240755	1832039
0.325074	559246
0.367853	311900
0.348013	1320780
0.210376	1180641
0.342743	194590
0.305544	1358002
0.293144	1158230
0.306164	1093506
0.443492	1384331
0.390483	678097
0.228666	1064998
0.366303	1372113
0.357933	1227583
0.459301	1815635
0.462401	565608
0.343053	294716
0.225876	1050915
0.343363	706857
0.370953	884873
0.325074	1253555
0.298724	921768
0.366923	898887
0.334994	950637
0.437912	1542459
0.337164	189747
0.322904	604017
0.348323	1558649
0.455891	1503015
0.179997	1727243
0.327864	796652
0.390173	281250
0.467051	725076
0.291904	1799350
0.469841	1402817
0.181237	749205
0.180927	296577
0.293144	551315
0.337784	1286432
0.228356	561314
0.166357	1533737
0.400402	759668
0.251915	1089182
0.285395	712729
0.241375	394313
0.338714	812884
0.164807	1296612
0.371883	1145966
0.357003	1062698
0.347083	815122
0.320734	1620081
0.329414	155590
0.377153	634678
0.281675	476541
0.397302	496412
0.228046	437881
0.393272	1153188
0.378083	462642
0.445041	270735
0.359173	714754
0.399162	1036330
0.224636	519906
0.166357	675786
0.336544	1476929
0.413732	1186779
0.241375	1282420
0.384903	550557
0.436052	944549
0.370953	1576457
0.363513	919231
0.377463	1415449
0.268345	698747
0.231456	930007
0.276715	1671155
0.192706	679631
0.193946	1380697
0.261215	466927
0.428612	453255
0.248815	829089
0.174107	1316662
0.223396	600047
0.204486	372990
0.468291	480578
0.430782	1303301
0.224016	1112344
0.208206	1433948
0.226806	935855
0.357933	378298
0.402262	514334
0.452481	1007276
0.291594	1178794
0.342123	1143094
0.215336	782369
0.334374	1136311
0.368163	197026
0.382423	441937
0.181237	150190
0.403502	981093
0.387073	1571065
0.321354	1380289
0.240445	1579249
0.417142	673677
0.244165	755778
0.352353	1593575
0.454031	1556838
0.311744	587515
0.219676	177535
0.312364	1557600
0.349563	612639
0.311744	1190958
0.429542	944482
0.357003	569285
0.230216	816902
0.329104	470296
0.259355	1237185
0.376223	1329271
0.361653	790710
0.443182	412170
0.326934	941761
0.209756	350918
0.357933	1553202
0.350803	878770
0.436672	1200257
0.258425	1542206
0.193946	1007743
0.381493	1587479
0.414352	755705
0.294694	1152732
0.440082	942285
0.374053	373114
0.337164	1089260
0.320734	1598992
0.198906	719099
0.371883	385518
0.250055	1589000
0.167597	1153135
0.403192	349188
0.347393	819243
0.370333	247601
0.312054	691953
0.368473	482541
0.299034	1498894
0.221846	287029
0.271445	213670
0.274235	579650
0.332514	592060
0.250055	383495
0.396372	1132339
0.246025	882774
0.391723	1011616
0.306474	425294
0.218746	233775
0.366303	862160
0.288805	1103726
0.294694	817027
0.353903	1300456
0.436052	1596370
0.307404	659479
0.185267	425077
0.312674	735233
0.467671	514472
0.417452	917907
0.419312	470800
0.315774	1302543
0.310814	284300
0.351423	1343429
0.373433	983235
0.450001	1191089
0.415282	655475
0.361343	1056673
0.344293	1478455
0.280435	806817
0.349563	626497
0.400712	1081494
0.364133	1547572
0.349253	973000
0.195496	694357
0.391103	827526
0.178447	472118
0.357933	328337
0.275165	1116419
0.380873	357775
0.365683	936010
0.416832	1337599
0.392343	944517
0.413112	1427737
0.257185	905117
0.459301	1175669
0.179067	1052783
0.175347	1177644
0.339024	755758
0.347083	128094
0.180927	1211292
0.348013	324660
0.380873	229846
0.339954	1167100
0.456511	1354087
0.419002	780452
0.162637	132144
0.361653	376597
0.190536	1768205
0.373433	1596618
0.227426	300840
0.318874	1163465
0.424582	452978
0.446281	698606
0.191466	463060
0.417142	661952
0.409082	895000
0.176277	1204394
0.405982	1525676
0.212236	1269692
0.441322	1083111
0.353283	1466331
0.374363	1011394
0.401332	717244
0.293144	930031
0.230836	858259
0.367543	667982
0.400402	1005899
0.281365	534607
0.185267	1159500
0.304614	276939
0.417142	223213
0.323834	385709
0.421792	1768225
0.167287	1057061
0.375913	749544
0.347393	606107
0.292834	1562521
0.441942	1546976
0.316084	1852524
0.374053	975137
0.406912	1124694
0.371883	1118134
0.283535	1555173
0.320114	1056628
0.324764	649203
0.334374	1147245
0.392033	1529931
0.322284	566933
0.341503	962267
0.333754	364845
0.337164	513886
0.284155	1838233
0.210376	1178587
0.295934	406907
0.390483	1444032
0.394202	1551248
0.332514	1122365
0.260285	1241212
0.402572	490123
0.393272	235442
0.244785	772494
0.377463	762227
0.416522	1282241
0.315154	426943
0.348633	831794
0.312364	538889
0.250365	1646751
0.370643	1124668
0.351113	339420
0.380563	1157445
0.297484	1452266
0.332204	194789
0.252225	872840
0.391103	997445
0.352663	962340
0.327554	1437943
0.222776	591718
0.439462	919897
0.242305	995328
0.378083	589844
0.298104	589451
0.175657	510194
0.458991	1369972
0.283225	1228831
0.177207	499788
0.231456	1300512
0.184337	239430
0.346773	604503
0.421482	1556839
0.196736	1005608
0.434502	502265
0.264625	219084
0.240135	860549
0.221226	1103569
0.306164	145747
0.184647	1578787
0.445041	896930
0.336854	845776
0.324144	260508
0.354833	1184792
0.168217	512384
0.307404	1104006
0.284465	778075
0.335304	1567606
0.416832	253581
0.227116	593567
0.201386	571353
0.440082	1536013
0.232696	835269
0.247575	407147
0.315774	1073439
0.323214	359400
0.226496	1007989
0.401642	1095441
0.328174	812731
0.360723	759594
0.332824	671671
0.374983	530782
0.398232	1193042
0.169147	1565694
0.341193	1210493
0.238585	252223
0.298104	1805413
0.385833	1204284
0.237965	436109
0.361963	569569
0.357933	985065
0.452791	1202489
0.299034	1591148
0.432952	514032
0.400712	1131570
0.320114	759721
0.397922	1130224
0.447521	874572
0.421792	441663
0.215026	1198371
0.166357	390511
0.341193	1093559
0.364753	612661
0.302444	1414951
0.220296	1406955
0.336544	663672
0.282295	764230
0.386763	1134527
0.272685	689889
0.390793	1748264
0.426442	215448
0.353903	1607782
0.344293	1148766
0.464261	597880
0.353903	1642631
0.359793	1095422
0.452171	485767
0.302754	554642
0.313294	178644
0.336234	1239291
0.428922	1249200
0.293454	792747
0.317324	643214
0.321664	549013
0.338094	616590
0.363823	1790776
0.408462	173959
0.352043	1280072
0.283845	1331294
0.223706	1103656
0.215336	244791
0.342433	887163
0.375293	1585132
0.295004	1232698
0.318254	1146813
0.459611	1842233
0.301514	862415
0.236416	710926
0.404122	1115974
0.324454	1118315
0.223706	1333299
0.256875	571347
0.257805	1249589
0.388933	479887
0.320114	424742
0.358863	520024
0.316084	526560
0.298724	1542078
0.343983	1581195
0.186816	566927
0.377153	811268
0.343983	978708
0.388313	253496
0.380873	980907
0.359483	371378
0.240445	817394
0.207586	639212
0.196426	1455908
0.290044	1433717
0.233936	253650
0.393892	1396877
0.308954	809320
0.269275	1160156
0.284465	886953
0.388313	1596205
0.383973	1195922
0.167597	352549
0.419312	1134675
0.350183	673682
0.253775	490168
0.393272	1083270
0.178757	1137003
0.304924	517857
0.236726	350946
0.329414	940007
0.195496	1077488
0.466431	352971
0.462401	1259809
0.425202	1169298
0.230526	318460
0.376843	1507536
0.330654	1554538
0.164807	639184
0.373743	1493189
0.317944	1596527
0.364753	174035
0.270515	528792
0.431092	313367
0.334684	1261696
0.236416	1308856
0.344603	1269606
0.219676	1195114
0.226186	1474888
0.343053	1406815
0.276405	1598346
0.290664	536877
0.256565	1825709
0.393892	1594081
0.402572	1531659
0.469841	950269
0.315774	281432
0.321354	1558788
0.377773	282838
0.314844	128034
0.338714	1606626
0.227736	597971
0.263695	1468588
0.240755	421041
0.322904	628966
0.414352	1005227
0.348633	1296171
0.303684	671637
0.315464	310732
0.208516	1167154
0.302134	1169761
0.257185	1667212
0.325074	1563774
0.436362	681670
0.379323	917850
0.277645	1133572
0.191466	988886
0.332824	799034
0.400092	846167
0.428302	913162
0.367233	1517387
0.397302	184776
0.409702	1171386
0.379323	762271
0.264625	331243
0.233316	1333456
0.392962	1429371
0.309884	396261
0.181857	1115986
0.426442	316822
0.458371	700422
0.342743	573824
0.202626	1034505
0.302134	240896
0.352973	310650
0.238895	455045
0.333444	727102
0.413112	1266486
0.385213	1026366
0.224636	1083575
0.270205	1114471
0.360723	616074
0.252535	724903
0.419312	182488
0.323524	443350
0.215336	557113
0.375913	510023
0.234556	655491
0.465191	1602620
0.219676	285636
0.403192	1032514
0.454341	376795
0.361033	1603842
0.372503	1273819
0.374673	671838
0.405362	265187
0.241995	1825752
0.322284	948205
0.287255	944393
0.464571	1622260
0.237965	747946
0.285085	890630
0.343983	661770
0.467361	911303
0.314844	970739
0.336854	1175771
0.245405	925577
0.352663	1191729
0.369403	1019640
0.437602	710485
0.412492	302595
0.407222	1511662
0.261215	577567
0.402262	302574
0.466741	447789
0.403812	1089705
0.367233	1531769
0.369093	782788
0.347083	1038195
0.412492	1142973
0.189916	1145123
0.347083	412581
0.352663	397581
0.407532	747203
0.228976	1294393
0.399782	1615822
0.272685	1265783
0.257805	215154
0.233316	561105
0.414972	1294391
0.251605	313629
0.345843	816813
0.233626	225793
0.249125	293539
0.214716	763847
0.369713	1540027
0.364443	359822
0.397612	745109
0.365683	1605537
0.420552	453484
0.206036	151260
0.368473	882938
0.352043	801130
0.430472	937648
0.337784	509850
0.437912	864329
0.317014	1549628
0.248505	767667
0.416522	591643
0.329414	292193
0.269275	1603516
0.300584	1065370
0.311744	144587
0.323524	175197
0.387383	346196
0.414042	1459921
0.354523	463025
0.458681	821592
0.411872	1327131
0.308334	625000
0.390173	573406
0.240755	628993
0.393582	804976
0.317944	855689
0.364133	721188
0.206346	1419484
0.388933	640994
0.327864	622831
0.231146	1570066
0.246025	639289
0.195496	841631
0.404742	1122621
0.406912	1077421
0.419932	677805
0.300894	1793283
0.281365	1444178
0.239515	704909
0.391413	884374
0.285705	1005878
0.461781	220303
0.414972	474730
0.349253	1276151
0.374363	499996
0.175037	1187982
0.446591	296694
0.283225	690275
0.262765	812904
0.353283	1553630
0.256565	887139
0.344913	770501
0.178137	173887
0.457441	1187996
0.200456	1412987
0.355143	1626117
0.468291	796487
0.384593	581711
0.297174	1811577
0.452171	1376586
